OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1714,2020-070AG,2024-11-29T01:14:52.327392,15.06404424,.0003208,53.0528,87.4087,69.9205,290.2129,0,U,46562,999,22929,.76996E-3,.11207E-3,0
STARLINK-1730,2020-070AH,2024-11-29T01:20:06.876096,15.06387027,.0001596,53.0540,86.9274,96.4761,263.6409,0,U,46563,999,22961,.14563E-3,.1888E-4,0
STARLINK-1733,2020-070AJ,2024-11-28T17:06:30.989952,15.06398131,.0000818,53.0517,88.5461,115.1512,244.9562,0,U,46564,999,22955,.10664E-2,.15637E-3,0
STARLINK-1735,2020-070AK,2024-11-28T17:59:35.121120,15.06390504,.000155,53.0536,88.3025,85.8715,274.2451,0,U,46565,999,22955,.13082E-2,.19253E-3,0
STARLINK-1740,2020-070AL,2024-11-28T14:27:13.697568,15.06423957,.0000803,53.0547,88.9592,120.0508,240.0561,0,U,46566,999,22921,.1118E-2,.16421E-3,0
STARLINK-1741,2020-070AM,2024-11-28T16:45:16.243488,15.06405295,.0001205,53.0529,88.5339,98.1854,261.9271,0,U,46567,999,22955,.12168E-2,.17892E-3,0
STARLINK-1531,2020-070AS,2024-11-28T18:00:50.294304,15.06413595,.0001372,53.0543,108.2835,86.9343,273.1802,0,U,46572,999,22927,.20871E-3,.283E-4,0
STARLINK-1660,2020-070AU,2024-11-29T01:06:11.564352,15.06400470,.000123,53.0545,91.9675,90.6466,269.4663,0,U,46574,999,22953,.59667E-3,.8617E-4,0
STARLINK-1675,2020-070AV,2024-11-28T15:17:40.751808,15.06383295,.0001521,53.0549,68.8051,88.8250,271.2913,0,U,46575,999,22981,-.1512E-3,-.2532E-4,0
STARLINK-1677,2020-070AW,2024-11-28T15:22:20.743104,15.06397192,.0001125,53.0546,93.7882,85.3945,274.7173,0,U,46576,999,22947,.17027E-2,.25169E-3,0
STARLINK-1682,2020-070AX,2024-11-28T22:00:00.999936,15.36218923,.0001205,53.0566,88.9538,57.4224,251.9505,0,U,46577,999,586,.4771E-2,.174481E-2,0
STARLINK-1683,2020-070AY,2024-11-28T15:37:35.473728,15.06415539,.0001378,53.0540,78.7905,105.0737,255.0405,0,U,46578,999,22968,.14522E-2,.21424E-3,0
STARLINK-1705,2020-070AZ,2024-11-29T01:16:47.989344,15.06406536,.0002059,53.0546,91.9383,75.9482,284.1735,0,U,46579,999,22951,-.17003E-3,-.2814E-4,0
STARLINK-1708,2020-070BA,2024-11-28T19:58:17.880096,15.06431830,.000082,53.0531,92.9328,99.4238,260.6844,0,U,46580,999,22951,.12973E-2,.19111E-3,0
STARLINK-1712,2020-070BB,2024-11-28T14:21:55.647072,15.06421422,.0001251,53.0541,88.9758,113.3573,246.7548,0,U,46581,999,22953,.68693E-3,.9971E-4,0
STARLINK-1728,2020-070BC,2024-11-29T01:09:28.958976,15.06397557,.0001787,53.0534,86.9592,83.9644,276.1549,0,U,46582,999,22960,.24244E-4,.79E-6,0
STARLINK-1729,2020-070BD,2024-11-29T06:00:00.999648,15.45884497,.000156,53.0538,102.9534,79.8362,176.5791,0,U,46583,999,22940,.86366E-2,.451869E-2,0
STARLINK-1732,2020-070BE,2024-11-28T22:00:00.999936,15.46158514,.00013,53.0492,83.3631,63.3485,263.4825,0,U,46584,999,585,.13732E-1,.742772E-2,0
STARLINK-1736,2020-070BF,2024-11-28T16:55:54.179616,15.06427801,.0000376,53.0554,88.8501,134.3050,225.7970,0,U,46585,999,22954,.4818E-3,.6908E-4,0
STARLINK-1737,2020-070BG,2024-11-28T22:00:00.999936,15.59554971,.0000874,53.0487,82.9007,13.5049,142.7613,0,U,46586,999,585,.17466E-2,.143391E-2,0
STARLINK-1746,2020-070BJ,2024-11-28T17:01:08.772384,15.06418469,.0001137,53.0556,88.4822,139.1296,220.9778,0,U,46588,999,22955,.93916E-4,.1118E-4,0
STARLINK-1749,2020-070BK,2024-11-28T22:00:00.999936,15.48640242,.0005235,53.0522,74.8534,333.3908,121.4754,0,U,46589,999,585,.14441E-2,.78841E-3,0
STARLINK-1755,2020-070BM,2024-11-29T06:00:00.999648,15.48666785,.0001161,53.0569,78.9522,70.7401,127.7336,0,U,46591,999,22973,.47789E-2,.268584E-2,0
STARLINK-1715,2020-073B,2024-11-28T22:00:00.999936,15.27642570,.0001472,53.0528,176.5029,93.7611,204.4254,0,U,46671,999,585,.30636E-1,.904354E-2,0
STARLINK-1716,2020-073C,2024-11-28T22:26:56.197824,15.06407525,.000142,53.0531,172.4741,91.1128,269.0024,0,U,46672,999,22693,.37191E-3,.5264E-4,0
STARLINK-1718,2020-073E,2024-11-28T21:28:33.070080,15.06411767,.0001652,53.0531,172.6491,86.9034,273.2144,0,U,46674,999,22740,.23112E-3,.3164E-4,0
STARLINK-1720,2020-073F,2024-11-28T22:00:00.999936,15.60015783,.0000871,53.0471,167.6542,89.4362,25.2231,0,U,46675,999,579,.13816E-1,.1252962E-1,0
STARLINK-1773,2020-073K,2024-11-28T19:50:22.556544,15.06397914,.0001271,53.0537,152.9561,82.2469,277.8664,0,U,46679,999,22768,-.91201E-5,-.417E-5,0
STARLINK-1775,2020-073M,2024-11-28T22:22:18.331104,15.06408725,.0001368,53.0527,187.4853,89.5433,270.5713,0,U,46681,999,22719,.16304E-3,.2148E-4,0
STARLINK-1776,2020-073N,2024-11-28T22:00:00.999936,15.25207985,.0001216,53.0523,186.9255,101.5812,359.6222,0,U,46682,999,543,.43026E-1,.11915E-1,0
STARLINK-1780,2020-073Q,2024-11-29T06:00:00.999648,15.30053841,.0001501,53.0471,169.4393,93.9006,226.7326,0,U,46684,999,22748,.27339E-1,.865808E-2,0
STARLINK-1781,2020-073R,2024-11-28T00:47:15.885600,15.06396539,.0001468,53.0530,191.7895,97.4086,262.7070,0,U,46685,999,22657,.50328E-4,.468E-5,0
STARLINK-1784,2020-073T,2024-11-28T18:30:45.066816,15.06421366,.000173,53.0507,153.2037,104.0918,256.0263,0,U,46687,999,22718,.54234E-3,.781E-4,0
STARLINK-1788,2020-073V,2024-11-28T23:47:20.716800,15.06404611,.0001392,53.0517,187.8747,94.0349,266.0799,0,U,46689,999,22719,.28514E-3,.3969E-4,0
STARLINK-1789,2020-073W,2024-11-28T20:42:06.818688,15.06399218,.0001017,53.0534,162.7883,122.0403,238.0684,0,U,46690,999,22753,.32705E-3,.4593E-4,0
STARLINK-1790,2020-073X,2024-11-28T22:16:19.129152,15.06424924,.0001872,53.0520,172.5001,85.2225,274.8978,0,U,46691,999,22740,.93905E-3,.13743E-3,0
STARLINK-1791,2020-073Y,2024-11-28T22:00:00.999936,15.31697617,.0001498,53.0531,186.1950,72.2984,283.6946,0,U,46692,999,564,.35592E-1,.1201574E-1,0
STARLINK-1792,2020-073Z,2024-11-28T20:50:21.482880,15.22514458,.0004518,53.0388,165.7732,143.6042,216.5262,0,U,46693,999,22701,.27359E-2,.64484E-3,0
STARLINK-1793,2020-073AA,2024-11-28T13:22:53.697216,15.06407985,.0001084,53.0512,154.1618,91.4523,268.6590,0,U,46694,999,22715,.35044E-3,.4943E-4,0
STARLINK-1795,2020-073AC,2024-11-28T20:11:35.568096,15.06410794,.0001432,53.0511,152.8885,84.7523,275.3629,0,U,46696,999,22719,.74343E-3,.10812E-3,0
STARLINK-1797,2020-073AE,2024-11-29T02:04:40.973376,15.06426770,.0001352,53.0511,172.3688,91.5837,268.5307,0,U,46698,999,22740,.10883E-2,.15977E-3,0
STARLINK-1799,2020-073AF,2024-11-28T21:39:13.373568,15.06365659,.0000891,53.0549,172.6164,88.5551,271.5540,0,U,46699,999,22736,-.23049E-4,-.624E-5,0
STARLINK-1800,2020-073AG,2024-11-28T13:47:27.799584,15.06392290,.0002211,53.0529,189.0895,72.0149,288.1081,0,U,46700,999,22714,.90809E-3,.13267E-3,0
STARLINK-1801,2020-073AH,2024-11-28T06:36:52.710912,15.06409934,.0001418,53.0534,175.4310,88.9447,271.1704,0,U,46701,999,22683,.35551E-3,.5019E-4,0
STARLINK-1802,2020-073AJ,2024-11-28T13:17:35.380608,15.06410986,.0001335,53.0516,154.1835,110.5302,249.5830,0,U,46702,999,22764,.29679E-3,.4143E-4,0
STARLINK-1803,2020-073AK,2024-11-29T06:00:00.999648,15.38151583,.0001036,53.0516,168.8665,86.0964,327.0604,0,U,46703,999,22748,-.10082E-2,-.38635E-3,0
STARLINK-1805,2020-073AM,2024-11-28T21:50:27.236544,15.06405052,.0001476,53.0530,187.5811,96.7936,263.3221,0,U,46705,999,22719,-.22676E-6,-.285E-5,0
STARLINK-1807,2020-073AN,2024-11-28T19:37:06.295008,15.06426355,.0001629,53.0522,172.9977,94.5500,265.5675,0,U,46706,999,22691,.55401E-3,.7986E-4,0
STARLINK-1808,2020-073AP,2024-11-28T22:00:00.999936,15.40759242,.0000704,53.0544,148.6121,214.2958,234.5288,0,U,46707,999,569,.47469E-2,.202063E-2,0
STARLINK-1810,2020-073AR,2024-11-29T00:24:24.902496,15.06414663,.0001818,53.0520,187.2235,154.7340,205.3738,0,U,46709,999,22720,.39057E-3,.5543E-4,0
STARLINK-1813,2020-073AT,2024-11-28T22:00:00.999936,15.60842244,.0000907,53.0496,167.9305,79.6466,338.2547,0,U,46711,999,585,.13279E-1,.1241626E-1,0
STARLINK-1814,2020-073AU,2024-11-28T22:05:44.025216,15.06407906,.0001685,53.0523,172.6574,98.5621,261.5558,0,U,46712,999,22740,.21605E-3,.2939E-4,0
STARLINK-1815,2020-073AV,2024-11-28T22:04:20.735616,15.06387607,.0002112,53.0500,172.5234,111.7081,248.4133,0,U,46713,999,22740,-.23209E-3,-.3736E-4,0
STARLINK-1816,2020-073AW,2024-11-28T21:49:47.259264,15.06394131,.0001479,53.0526,172.5835,87.8462,272.2696,0,U,46714,999,22740,-.1674E-3,-.2774E-4,0
STARLINK-1817,2020-073AX,2024-11-28T21:44:27.249216,15.06421655,.0002015,53.0509,172.5989,101.0263,259.0953,0,U,46715,999,22740,.1351E-3,.1732E-4,0
STARLINK-1818,2020-073AY,2024-11-29T00:18:23.132736,15.22177537,.0000556,53.0556,183.8983,173.3348,186.7656,0,U,46716,999,22725,.41409E-2,.97219E-3,0
STARLINK-1820,2020-073AZ,2024-11-28T14:13:19.674048,15.06396609,.0001072,53.0526,174.0073,92.7722,267.3390,0,U,46717,999,22687,-.30105E-4,-.73E-5,0
STARLINK-1821,2020-073BA,2024-11-28T23:15:23.432544,15.06406666,.0001415,53.0522,187.3597,93.4948,266.6202,0,U,46718,999,22720,.42013E-3,.5983E-4,0
STARLINK-1822,2020-073BB,2024-11-28T19:34:29.510112,15.06346439,.0000975,53.0514,153.0042,139.8349,220.2712,0,U,46719,999,22767,-.69739E-3,-.10638E-3,0
STARLINK-1826,2020-073BF,2024-11-28T19:37:47.209728,15.06389783,.0000721,53.0519,147.9942,99.5779,260.5291,0,U,46723,999,22774,-.18647E-4,-.559E-5,0
STARLINK-1828,2020-073BH,2024-11-29T00:29:40.653024,15.06408465,.0001736,53.0534,187.0817,140.9385,219.1729,0,U,46725,999,22721,.10793E-3,.1327E-4,0
STARLINK-1829,2020-073BJ,2024-11-28T22:00:00.999936,15.38195481,.0001141,53.0474,170.3076,85.2808,6.6696,0,U,46726,999,585,.27183E-1,.1138634E-1,0
STARLINK-1830,2020-073BK,2024-11-28T20:52:03.844416,15.06404123,.0001322,53.0514,147.7620,79.4885,280.6253,0,U,46727,999,22775,.64227E-3,.9299E-4,0
STARLINK-1848,2020-074B,2024-11-29T02:17:10.089024,15.06457756,.0001131,53.0548,256.7531,76.2978,283.8137,0,U,46740,999,22644,.19535E-2,.28981E-3,0
STARLINK-1865,2020-074C,2024-11-29T06:00:00.999648,15.57692282,.0001063,53.0515,246.4938,101.8566,94.5101,0,U,46741,999,22660,.21017E-2,.161266E-2,0
STARLINK-1892,2020-074E,2024-11-29T00:55:34.083552,15.06463493,.0001503,53.0538,252.0047,75.6221,284.4934,0,U,46743,999,22651,.27233E-2,.40586E-3,0
STARLINK-1894,2020-074F,2024-11-28T11:39:28.628928,15.06382904,.0002441,53.0563,254.7636,101.7045,258.4218,0,U,46744,999,22640,.39934E-3,.5669E-4,0
STARLINK-1905,2020-074H,2024-11-29T00:07:47.126784,15.06430576,.0001498,53.0563,252.1555,105.9930,254.1224,0,U,46746,999,22650,.11006E-2,.16163E-3,0
STARLINK-1908,2020-074J,2024-11-28T22:00:00.999936,15.59601551,.0000995,53.0519,248.0209,109.7051,23.7148,0,U,46747,999,555,.1348E-1,.119827E-1,0
STARLINK-1910,2020-074K,2024-11-29T06:00:00.999648,15.50125998,.0000851,53.0521,240.2169,109.2465,343.5737,0,U,46748,999,22669,.43042E-2,.254129E-2,0
STARLINK-1911,2020-074L,2024-11-29T00:02:29.164416,15.06425651,.0001087,53.0543,252.1752,82.2098,277.9015,0,U,46749,999,22650,.76053E-3,.11072E-3,0
STARLINK-1920,2020-074N,2024-11-29T06:00:00.999648,15.34668957,.000115,53.0546,244.4598,108.8515,332.2668,0,U,46751,999,22663,.24133E-2,.82777E-3,0
STARLINK-1921,2020-074P,2024-11-28T22:00:00.999936,15.36950612,.0001129,53.0574,249.5150,111.6161,230.1329,0,U,46752,999,578,.11907E-1,.46408E-2,0
STARLINK-1922,2020-074Q,2024-11-29T04:11:55.088160,15.06451057,.0001548,53.0546,251.3874,118.2650,241.8495,0,U,46753,999,22653,.67353E-3,.9779E-4,0
STARLINK-1923,2020-074R,2024-11-27T23:17:14.822016,16.09528340,.00086,53.0409,227.0563,164.6262,266.5900,0,U,46754,999,22675,.14668E-2,.1358367E-1,.12148E-2
STARLINK-1924,2020-074S,2024-11-29T01:18:45.524448,15.06501702,.0001757,53.0538,256.9289,103.9930,256.1255,0,U,46755,999,22644,.34131E-2,.51067E-3,0
STARLINK-1925,2020-074T,2024-11-28T18:04:51.671712,15.44937600,.0001855,53.0547,254.4693,125.7865,234.3314,0,U,46756,999,22643,.22772E-2,.109993E-2,0
STARLINK-1928,2020-074V,2024-11-29T04:03:20.217600,15.06459100,.0001349,53.0548,256.4216,73.3689,286.7448,0,U,46758,999,22646,.2575E-2,.38344E-3,0
STARLINK-1833,2020-074W,2024-11-29T00:45:36.762336,15.06419525,.0001383,53.0538,267.0373,34.2870,325.8208,0,U,46759,999,22601,.14076E-2,.20758E-3,0
STARLINK-1896,2020-074X,2024-11-29T06:00:00.999648,15.40613560,.0001071,53.0555,262.7262,99.3600,216.4078,0,U,46760,999,22637,.13784E-1,.609714E-2,0
STARLINK-1903,2020-074AB,2024-11-29T02:23:44.860128,15.11518219,.0005454,53.0523,266.0109,118.0708,242.0835,0,U,46764,999,22632,.39058E-2,.67287E-3,0
STARLINK-1906,2020-074AC,2024-11-28T22:00:00.999936,15.51334847,.0001084,53.0512,262.4169,112.8992,131.8093,0,U,46765,999,581,.10203E-1,.66379E-2,0
STARLINK-1916,2020-074AD,2024-11-28T19:37:46.521984,15.06440215,.0001152,53.0537,267.9936,87.3697,272.7423,0,U,46766,999,22625,.26801E-2,.39909E-3,0
STARLINK-1917,2020-074AE,2024-11-28T22:00:00.999936,15.29219648,.000116,53.0479,265.3476,120.4747,309.1325,0,U,46767,999,564,.10583E-1,.31711E-2,0
STARLINK-1918,2020-074AF,2024-11-28T22:00:00.999936,15.61622001,.0001285,53.0464,256.3069,104.8464,224.4919,0,U,46768,999,582,.64014E-2,.604364E-2,0
STARLINK-1932,2020-074AH,2024-11-28T22:00:00.999936,15.29842406,.0001432,53.0553,263.1813,108.2088,221.5155,0,U,46770,999,577,.74446E-2,.224425E-2,0
STARLINK-1936,2020-074AK,2024-11-29T06:00:00.999648,15.34582571,.0001124,53.0573,263.8965,86.5556,271.6715,0,U,46772,999,22636,.1786E-1,.653567E-2,0
STARLINK-1798,2020-074AS,2024-11-28T22:00:00.999936,15.36251717,.0001055,53.0563,239.8707,110.7364,342.9057,0,U,46779,999,585,.13869E-1,.533602E-2,0
STARLINK-1832,2020-074AT,2024-11-29T00:14:26.586816,15.06445940,.00015,53.0536,242.1316,71.2276,288.8875,0,U,46780,999,22635,.24017E-2,.35718E-3,0
STARLINK-1834,2020-074AU,2024-11-28T22:00:00.999936,15.27574011,.0001124,53.0589,250.6547,95.1283,282.4678,0,U,46781,999,579,.11947E-1,.34163E-2,0
STARLINK-1835,2020-074AV,2024-11-28T23:58:30.793728,15.06417177,.0001446,53.0550,242.1861,79.2788,280.8364,0,U,46782,999,22634,.54672E-3,.7875E-4,0
STARLINK-1882,2020-074AX,2024-11-29T00:56:56.572224,15.06456537,.0001493,53.0561,242.2297,92.8752,267.2408,0,U,46784,999,22629,.23765E-2,.35349E-3,0
STARLINK-1883,2020-074AY,2024-11-28T22:00:00.999936,15.38174857,.0001157,53.0509,240.4884,106.5639,125.8221,0,U,46785,999,578,.24207E-1,.1001845E-1,0
STARLINK-1893,2020-074AZ,2024-11-28T21:59:04.965216,15.06426489,.0001544,53.0542,222.5551,108.8660,251.2497,0,U,46786,999,22657,.18457E-2,.27337E-3,0
STARLINK-1929,2020-074BB,2024-11-29T06:00:00.999648,15.36224845,.0000978,53.0528,218.2110,94.2908,20.2723,0,U,46788,999,22666,.16231E-1,.623651E-2,0
STARLINK-1930,2020-074BC,2024-11-28T22:00:00.999936,15.60386244,.0000521,53.0498,247.9311,176.3452,61.3878,0,U,46789,999,574,.15773E-2,.133459E-2,0
STARLINK-1931,2020-074BD,2024-11-28T19:42:24.484608,15.06453717,.0001324,53.0547,252.9814,113.0847,247.0282,0,U,46790,999,22613,.27441E-2,.40889E-3,0
STARLINK-1933,2020-074BE,2024-11-29T06:00:00.999648,15.57227748,.0000831,53.0564,241.1569,94.3226,17.6027,0,U,46791,999,22634,.10377E-1,.841762E-2,0
STARLINK-1934,2020-074BF,2024-11-28T23:53:12.445152,15.06423553,.000151,53.0539,242.2010,84.4644,275.6517,0,U,46792,999,22630,.7488E-3,.10896E-3,0
STARLINK-1941,2020-074BG,2024-11-28T22:00:00.999936,15.25052914,.0001215,53.0597,250.0522,112.9448,236.3987,0,U,46793,999,587,.11444E-1,.301623E-2,0
STARLINK-1942,2020-074BH,2024-11-29T00:44:56.020416,15.06460005,.0001365,53.0547,252.0385,122.6043,237.5078,0,U,46794,999,22617,.2781E-2,.41453E-3,0
STARLINK-1944,2020-074BK,2024-11-29T00:09:07.146144,15.06402021,.000106,53.0533,242.1466,90.4798,269.6313,0,U,46796,999,22630,.11146E-2,.1636E-3,0
STARLINK-1948,2020-074BM,2024-11-28T22:00:00.999936,15.30696101,.0001166,53.0484,265.3861,117.1395,337.7737,0,U,46798,999,579,.11978E-1,.378839E-2,0
STARLINK-1777,2020-088A,2024-11-28T23:49:13.547424,15.06409278,.0001112,53.0531,232.2116,60.8538,299.2563,0,U,47122,999,22194,.63336E-3,.9167E-4,0
STARLINK-1785,2020-088C,2024-11-29T06:00:00.999648,15.34176528,.0000981,53.0489,232.6578,99.8238,239.3253,0,U,47124,999,22196,.12726E-1,.45338E-2,0
STARLINK-1812,2020-088E,2024-11-28T19:39:45.965664,15.06434450,.0001489,53.0542,232.9891,20.4893,339.6155,0,U,47126,999,22192,.18583E-2,.27532E-3,0
STARLINK-1837,2020-088G,2024-11-29T06:00:00.999648,15.73624377,.0000289,53.0483,197.3782,222.7448,299.8397,0,U,47128,999,22245,.63598E-2,.1007519E-1,0
STARLINK-1838,2020-088H,2024-11-28T22:00:00.999936,15.22070354,.0001154,53.0521,219.6329,108.9132,201.8845,0,U,47129,999,575,.16018E-1,.391421E-2,0
STARLINK-1843,2020-088M,2024-11-28T23:55:51.402144,15.06440390,.0001209,53.0546,222.1938,112.1782,247.9336,0,U,47133,999,22209,.15582E-2,.23029E-3,0
STARLINK-1845,2020-088P,2024-11-28T23:45:14.060448,15.06440243,.0001135,53.0537,222.2236,106.1304,253.9810,0,U,47135,999,22209,.14721E-2,.21737E-3,0
STARLINK-1846,2020-088Q,2024-11-29T06:00:00.999648,15.31850417,.0000965,53.0458,228.3332,104.9555,189.2490,0,U,47136,999,22202,.12639E-1,.41649E-2,0
STARLINK-1849,2020-088R,2024-11-28T10:34:24.083328,15.06393893,.0001296,53.0537,224.6879,80.7795,279.3340,0,U,47137,999,22170,.20644E-2,.30597E-3,0
STARLINK-1850,2020-088S,2024-11-28T22:00:00.999936,15.24342617,.0001244,53.0525,225.4107,108.5626,157.2972,0,U,47138,999,559,.83052E-2,.21157E-2,0
STARLINK-1852,2020-088T,2024-11-29T06:00:00.999648,15.39620714,.0000858,53.0527,229.7481,104.7032,166.4374,0,U,47139,999,22200,.73192E-2,.304399E-2,0
STARLINK-1854,2020-088V,2024-11-29T06:00:00.999648,15.30308630,.0001097,53.0496,219.5493,87.7046,179.8668,0,U,47141,999,22214,.18152E-1,.576052E-2,0
STARLINK-1856,2020-088X,2024-11-28T23:50:33.161568,15.06410312,.0000894,53.0538,222.2101,122.9840,237.1235,0,U,47143,999,22207,.11316E-2,.16618E-3,0
STARLINK-1857,2020-088Y,2024-11-28T22:00:00.999936,15.30754259,.0001074,53.0533,209.1564,104.1923,223.3514,0,U,47144,999,581,.1201E-1,.380631E-2,0
STARLINK-1860,2020-088AB,2024-11-28T23:23:49.505856,15.29735078,.0002579,53.0264,220.6355,91.6904,268.4390,0,U,47147,999,22206,.28533E-2,.839E-3,0
STARLINK-1861,2020-088AC,2024-11-28T05:58:22.967616,15.06393336,.0001425,53.0542,225.5547,87.3673,272.7479,0,U,47148,999,22167,.99657E-3,.14591E-3,0
STARLINK-1862,2020-088AD,2024-11-29T00:10:26.163264,15.06402111,.0001464,53.0546,232.1440,94.5366,265.5791,0,U,47149,999,22190,.19532E-3,.2629E-4,0
STARLINK-1863,2020-088AE,2024-11-28T22:25:37.109856,15.06414387,.0001476,53.0549,222.4708,65.3625,294.7518,0,U,47150,999,22203,.12114E-3,.1524E-4,0
STARLINK-1864,2020-088AF,2024-11-29T06:00:00.999648,15.27331608,.0001146,53.0467,229.1109,101.5296,96.9160,0,U,47151,999,22196,.17417E-1,.50585E-2,0
STARLINK-1866,2020-088AG,2024-11-28T23:52:24.072384,15.18961131,.000493,53.0522,230.2051,127.4422,232.7022,0,U,47152,999,22192,.42131E-2,.89967E-3,0
STARLINK-1867,2020-088AH,2024-11-28T23:53:11.032512,15.28856210,.000164,53.0473,231.9635,113.2053,246.9118,0,U,47153,999,22190,.51797E-2,.14985E-2,0
STARLINK-1869,2020-088AK,2024-11-28T17:49:44.295456,15.55647712,.0001747,53.0458,233.6186,154.9224,205.1871,0,U,47155,999,22160,.14684E-2,.103505E-2,0
STARLINK-1871,2020-088AM,2024-11-28T19:55:41.159136,15.06397395,.0000733,53.0524,232.9343,69.0362,291.0706,0,U,47157,999,22162,.10509E-2,.15405E-3,0
STARLINK-1873,2020-088AN,2024-11-28T17:17:47.558976,15.06388951,.0001945,53.0558,223.4336,69.6041,290.5157,0,U,47158,999,22174,-.17047E-3,-.2819E-4,0
STARLINK-1876,2020-088AR,2024-11-29T02:03:13.713696,15.06358534,.0001576,53.0539,221.7949,80.5177,279.5990,0,U,47161,999,22205,-.14988E-2,-.22511E-3,0
STARLINK-1877,2020-088AS,2024-11-28T23:38:12.267744,15.31207708,.0001694,53.0553,229.1293,124.8042,235.3117,0,U,47162,999,22194,.74978E-3,.2262E-3,0
STARLINK-1878,2020-088AT,2024-11-28T22:00:00.999936,15.42110916,.0001087,53.0526,238.9246,117.4847,316.7972,0,U,47163,999,579,.12718E-1,.597474E-2,0
STARLINK-1879,2020-088AU,2024-11-29T06:00:00.999648,15.26413450,.0000989,53.0394,206.6805,109.6779,68.4893,0,U,47164,999,22228,.89398E-2,.24343E-2,0
STARLINK-1880,2020-088AV,2024-11-28T22:00:00.999936,15.33824940,.0000982,53.0563,229.3924,106.8360,130.9795,0,U,47165,999,574,.133E-1,.469647E-2,0
STARLINK-1884,2020-088AX,2024-11-28T22:00:00.999936,15.37009251,.0001257,53.0550,230.5763,105.9969,318.5548,0,U,47167,999,570,.26392E-1,.1056794E-1,0
STARLINK-1887,2020-088BA,2024-11-29T06:00:00.999648,15.36293203,.0000956,53.0520,227.8971,95.4648,304.3899,0,U,47170,999,22202,.14927E-1,.57133E-2,0
STARLINK-1888,2020-088BB,2024-11-29T02:19:09.520608,15.06434376,.000153,53.0530,221.7435,101.8481,258.2680,0,U,47171,999,22209,.18629E-2,.27601E-3,0
STARLINK-1890,2020-088BD,2024-11-29T06:00:00.999648,15.27335182,.0001121,53.0497,229.7841,95.2473,357.7390,0,U,47173,999,22199,.21683E-1,.632612E-2,0
STARLINK-1891,2020-088BE,2024-11-28T22:00:00.999936,15.43325431,.0001002,53.0554,228.7669,110.0033,123.7669,0,U,47174,999,585,.12921E-1,.626674E-2,0
STARLINK-1895,2020-088BF,2024-11-29T06:00:00.999648,15.44527452,.0001012,53.0536,203.8309,102.3350,117.9162,0,U,47175,999,22206,.14016E-1,.71501E-2,0
STARLINK-1907,2020-088BH,2024-11-29T06:00:00.999648,15.31623641,.0001064,53.0492,218.6622,90.0870,253.6251,0,U,47177,999,22214,.21033E-1,.696496E-2,0
STARLINK-1912,2020-088BJ,2024-11-28T19:07:55.814592,15.06430018,.000122,53.0531,233.0892,80.3661,279.7466,0,U,47178,999,22161,.19565E-2,.29005E-3,0
STARLINK-1913,2020-088BK,2024-11-28T23:37:16.613184,15.06453454,.0001123,53.0539,242.2520,102.4960,257.6154,0,U,47179,999,22175,.20485E-2,.30407E-3,0
STARLINK-2017,2021-005C,2024-11-28T23:00:05.774688,15.06394987,.0002349,53.0502,312.3528,103.6477,256.4773,0,U,47351,999,21406,.15452E-3,.202E-4,0
STARLINK-2034,2021-005D,2024-11-29T01:03:33.426432,15.06413136,.0001579,53.0558,351.9856,85.5251,274.5918,0,U,47352,999,21351,.10828E-2,.15889E-3,0
STARLINK-2045,2021-005E,2024-11-29T04:45:47.974752,15.06397329,.0002239,53.0540,296.2880,103.6452,256.4786,0,U,47353,999,21431,-.34928E-4,-.802E-5,0
STARLINK-2046,2021-005F,2024-11-28T22:21:00.648000,15.06467079,.0003522,53.0550,318.0301,94.2994,265.8397,0,U,47354,999,21398,-.32436E-3,-.512E-4,0
STARLINK-2047,2021-005G,2024-11-28T15:15:42.542784,15.06392833,.0002521,53.0538,303.8124,91.3921,268.7357,0,U,47355,999,21349,.51853E-3,.7449E-4,0
STARLINK-2049,2021-005H,2024-11-28T22:44:12.480288,15.06404061,.0002279,53.0553,322.4201,102.0042,258.1202,0,U,47356,999,21421,-.13774E-3,-.2333E-4,0
STARLINK-2050,2021-005J,2024-11-29T01:30:10.164096,15.06400093,.0001906,53.0520,352.3288,63.3175,296.8009,0,U,47357,999,21380,.94093E-3,.13761E-3,0
STARLINK-2055,2021-005K,2024-11-28T22:58:47.072064,15.06410441,.0002587,53.0539,322.3616,82.1138,278.0145,0,U,47358,999,21326,.87189E-3,.12733E-3,0
STARLINK-2069,2021-005L,2024-11-29T00:51:52.890912,15.18957214,.0002739,53.0444,342.1078,41.2499,318.8702,0,U,47359,999,21364,.29306E-2,.62226E-3,0
